idmarca;Marca;idmodelo;Modelo;idversion;Version;idpais
83;Volkswagen;6213;Gol;3610;5P 1.9 SD Dublin Dh;27
83;Volkswagen;6213;Gol;3611;5P 1.9 SD Dublin Dh Aa;27
83;Volkswagen;6213;Gol;3612;5P 1.9 SD Dublin Full;27
83;Volkswagen;6213;Gol;3613;5P 1.9 SD Dublin Full AGB;27
83;Volkswagen;6213;Gol;3614;5P 1.9 SD Format;27
83;Volkswagen;6213;Gol;3615;5P 1.9 SD Lamy;27
83;Volkswagen;6213;Gol;3616;5P 1.9 SD Trendline;27
83;Volkswagen;6213;Gol;3617;5P GL 1.6 Mi;27
83;Volkswagen;6213;Gol;3618;5P GL 1.6 Mi Full;27
83;Volkswagen;6213;Gol;3619;5P GL 1.6 Plus;27
83;Volkswagen;6213;Gol;3620;5P GL 1.8 Mi Full ABG;27
83;Volkswagen;6213;Gol;3621;5P GLD 1.6;27
83;Volkswagen;6213;Gol;3622;5P GLD 1.6 Full;27
83;Volkswagen;6213;Gol;3623;5P GLD 1.9;27
83;Volkswagen;6213;Gol;3624;5P GLD 1.9 Full;27
83;Volkswagen;6213;Gol;3625;5P GLD 1.9 Plus;27
83;Volkswagen;6213;Gol;3626;5P GTi 2.0 Cuero;27
83;Volkswagen;6213;Gol;3627;Country 1.6 Comfortline;27
83;Volkswagen;6213;Gol;3628;Country 1.6 Format;27
83;Volkswagen;6213;Gol;3629;Country 1.6 Mi;27
83;Volkswagen;6213;Gol;3630;Country 1.6 Mi 2P;27
83;Volkswagen;6213;Gol;3631;Country 1.6 Mi Dh;27
83;Volkswagen;6213;Gol;3632;Country 1.6 Mi Dublin Full;27
83;Volkswagen;6213;Gol;3633;Country 1.6 Mi Full;27
83;Volkswagen;6213;Gol;3634;Country 1.6 Track Field;27
83;Volkswagen;6213;Gol;3635;Country 1.6 Trendline;27
83;Volkswagen;6213;Gol;3636;Country 1.8 Mi Dublin Full ABG;27
83;Volkswagen;6213;Gol;3637;Country 1.8 Mi Full ABG;27
83;Volkswagen;6213;Gol;3638;Country 1.9 SD Comfortline;27
83;Volkswagen;6213;Gol;3639;Country 1.9 SD Dh Aa;27
83;Volkswagen;6213;Gol;3640;Country 1.9 SD Dublin Dh;27
83;Volkswagen;6213;Gol;3641;Country 1.9 SD Dublin Full;27
83;Volkswagen;6213;Gol;3642;Country 1.9 SD Dublin Full ABG;27
83;Volkswagen;6213;Gol;3643;Country 1.9 SD Format;27
83;Volkswagen;6213;Gol;3644;Country 1.9 SD Trendline;27
83;Volkswagen;6213;Gol;3645;Trend 1.6 Nafta Base;27
83;Volkswagen;6213;Gol;3646;Trend 1.6 Nafta Pack I;27
83;Volkswagen;6213;Gol;3647;Trend 1.6 Nafta Pack II;27
83;Volkswagen;6213;Gol;3648;Trend 1.6 Nafta Pack III;27
83;Volkswagen;6213;Gol;3649;Trend Pack 1 Plus;27
83;Volkswagen;6213;Gol;3650;Trend Pack 3 + iMotion;27
83;Volkswagen;6216;Golf;3651;1.6 Advance;27
83;Volkswagen;6216;Golf;3652;1.6 Conceptline;27
83;Volkswagen;6216;Golf;3653;1.9 TDi Advance;27
83;Volkswagen;6216;Golf;3654;1.9 TDi Conceptline;27
83;Volkswagen;6216;Golf;3655;3P 2.8 V6 4 Motion;27
83;Volkswagen;6216;Golf;3656;3P GTi 1.8;27
83;Volkswagen;6216;Golf;3657;3P GTI 2.0;27
83;Volkswagen;6216;Golf;3658;5P 1.6 Comfortline;27
83;Volkswagen;6216;Golf;3659;5P 1.6 Format;27
83;Volkswagen;6216;Golf;3660;5P 1.6 Impulse;27
83;Volkswagen;6216;Golf;3661;5P 1.9 TDi Comfortline;27
83;Volkswagen;6216;Golf;3662;5P 1.9 TDi Format;27
83;Volkswagen;6216;Golf;3663;5P 2.0 Highline;27
83;Volkswagen;6216;Golf;3664;5P 2.0 Highline Aut;27
83;Volkswagen;6216;Golf;3665;5P GL 1.8;27
83;Volkswagen;6216;Golf;3666;5P GL 1.8 Full;27
83;Volkswagen;6216;Golf;3667;5P GLX 2.0;27
83;Volkswagen;6216;Golf;3668;5P GTD 1.9;27
83;Volkswagen;6216;Golf;3669;5P GTD 1.9 Full;27
83;Volkswagen;6216;Golf;3670;5P GTi 1.8;27
83;Volkswagen;6216;Golf;3671;5P GTi 1.8 (180 Cv);27
83;Volkswagen;6216;Golf;3672;5P GTi 1.8 (180Cv) Cuero;27
83;Volkswagen;6216;Golf;3673;5P GTi 1.8 (180Cv) Tiptronic;27
83;Volkswagen;6216;Golf;3674;5P GTi 1.8 (180Cv) Tiptronic Cuero;27
83;Volkswagen;6216;Golf;3675;5P GTi 2.0;27
83;Volkswagen;6216;Golf;3676;Cabrio 2.0;27
83;Volkswagen;6216;Golf;3677;TDI  Advanced;27
83;Volkswagen;6216;Golf;3678;Variant 1.6;27
83;Volkswagen;6216;Golf;3679;Variant 1.6 Comfortline;27
83;Volkswagen;6216;Golf;3680;Variant 2.0;27
83;Volkswagen;6216;Golf;3681;Variant 2.0 Aut;27
83;Volkswagen;6216;Golf;3682;Variant 2.0 Highline;27
83;Volkswagen;6216;Golf;3683;Variant 2.0 Highline Aut.;27
83;Volkswagen;6216;Golf;3684;Variant TDi 1.9;27
83;Volkswagen;6216;Golf;3685;Variant TDi 1.9 Comfortline;27
83;Volkswagen;6216;Golf;3686;VR6;27
83;Volkswagen;6265;Vento;6643;1.8 4P;27
83;Volkswagen;6265;Vento;6644;1.9 Advance TDi;27
83;Volkswagen;6265;Vento;6645;1.9 Advance TDi DSG;27
83;Volkswagen;6265;Vento;6646;1.9 Luxury TDi;27
83;Volkswagen;6265;Vento;6647;1.9 Luxury TDi DSG;27
83;Volkswagen;6265;Vento;6648;2.0 4P;27
83;Volkswagen;6265;Vento;6649;2.0 T Elegance;27
83;Volkswagen;6265;Vento;6650;2.0 T Sportline;27
83;Volkswagen;6265;Vento;6651;2.0 TDI Advance;27
83;Volkswagen;6265;Vento;6652;2.0 TDi Elegance Caja de sexta;27
83;Volkswagen;6265;Vento;6653;2.0 TDI Elegance DSG;27
83;Volkswagen;6265;Vento;6654;2.0T FSI 200CV DSG Elegance;27
83;Volkswagen;6265;Vento;6655;2.0T FSI 200CV DSG Sportline;27
83;Volkswagen;6265;Vento;6656;2.0T FSI 200CV Manual Elegance;27
83;Volkswagen;6265;Vento;6657;2.0T FSI 200CV Manual Sportline;27
83;Volkswagen;6265;Vento;6658;2.5 Advance;27
83;Volkswagen;6265;Vento;6659;2.5 Advance Tiptronic;27
83;Volkswagen;6265;Vento;6660;2.5 Luxury;27
83;Volkswagen;6265;Vento;6661;2.5 Luxury Tiptronic;27
83;Volkswagen;6265;Vento;6662;Elegance Wood 2.0 FSI TSG;27
83;Volkswagen;6265;Vento;6663;Variant;27
83;Volkswagen;6266;Voyage;6693;1.6L Serie;27
83;Volkswagen;6266;Voyage;6694;Advance;27
83;Volkswagen;6266;Voyage;6695;Comfortline;27
83;Volkswagen;6266;Voyage;6696;Comfortline Plus;27
83;Volkswagen;6266;Voyage;6697;Comfortline Plus + iMotion;27
83;Volkswagen;6266;Voyage;6698;Conceptline;27
83;Volkswagen;6266;Voyage;6699;Highline;27
83;Volkswagen;6266;Voyage;6700;Highline + iMotion;27
83;Volkswagen;6266;Voyage;6701;Otra Versión;27
83;Volkswagen;6261;Transporter;6427;Ejecutiva 2.4 SD;27
83;Volkswagen;6261;Transporter;6428;Ejecutiva 2.4 SD Aa;27
83;Volkswagen;6261;Transporter;6429;Furgón 1.9 TD;27
83;Volkswagen;6261;Transporter;6430;Furgón 1.9 TD D/Puerta;27
83;Volkswagen;6261;Transporter;6431;Furgón 1.9 TD S/P;27
83;Volkswagen;6261;Transporter;6432;Furgón 1.9 TD TA;27
83;Volkswagen;6261;Transporter;6433;Furgón 2.4 SD;27
83;Volkswagen;6261;Transporter;6434;Furgón 2.4 SD Aa;27
83;Volkswagen;6261;Transporter;6435;Otra Versión;27
83;Volkswagen;6257;Tiguan;6315;+Motion 1.4 TSI 4Motion 150cv 5P;27
83;Volkswagen;6257;Tiguan;6316;+Motion 2.0 TDI 4Motion 5P;27
83;Volkswagen;6257;Tiguan;6317;+Motion 2.0 TSI 4Motion 170cv 5P;27
83;Volkswagen;6257;Tiguan;6318;+Motion 2.0 TSI 4Motion 170cv Tiptronic 5P;27
83;Volkswagen;6257;Tiguan;6319;+Motion 2.0 TSI 4Motion 200cv 5P;27
83;Volkswagen;6257;Tiguan;6320;+Motion 2.0 TSI 4Motion 200cv Tiptronic 5P;27
83;Volkswagen;6257;Tiguan;6321;2.0L TDi 140CV DSG Sport & Style;27
83;Volkswagen;6257;Tiguan;6322;2.0L Turbo 200CV manual DSG Exclusive;27
83;Volkswagen;6257;Tiguan;6323;2.0L Turbo 200CV manual DSG Sport & Style;27
83;Volkswagen;6257;Tiguan;6324;2.0L Turbo 200CV manual Exclusive;27
83;Volkswagen;6257;Tiguan;6325;2.0L Turbo 200CV manual Sport & Style;27
83;Volkswagen;6257;Tiguan;6326;Country 1.4 TSI 4Motion 150cv 5P;27
83;Volkswagen;6257;Tiguan;6327;Country 2.0 TDI 4Motion 5P;27
83;Volkswagen;6257;Tiguan;6328;Country 2.0 TSI 4Motion 170cv 5P;27
83;Volkswagen;6257;Tiguan;6329;Country 2.0 TSI 4Motion 170cv Tiptronic 5P;27
83;Volkswagen;6257;Tiguan;6330;Country 2.0 TSI 4Motion 200cv 5P;27
83;Volkswagen;6257;Tiguan;6331;Country 2.0 TSI 4Motion 200cv Tiptronic 5P;27
83;Volkswagen;6257;Tiguan;6332;Otra Versión;27
83;Volkswagen;6257;Tiguan;6333;Sport 1.4 TSI 4Motion 150cv 5P;27
83;Volkswagen;6257;Tiguan;6334;Sport 2.0 TDI 4Motion 5P;27
83;Volkswagen;6257;Tiguan;6335;Sport 2.0 TSI 4Motion 170cv 5P;27
83;Volkswagen;6257;Tiguan;6336;Sport 2.0 TSI 4Motion 170cv Tiptronic 5P;27
83;Volkswagen;6257;Tiguan;6337;Sport 2.0 TSI 4Motion 200cv 5P;27
83;Volkswagen;6257;Tiguan;6338;Sport 2.0 TSI 4Motion 200cv Tiptronic 5P;27
83;Volkswagen;6259;Touareg;6383;3.2L V6;27
83;Volkswagen;6259;Touareg;6384;R5 TDI-PD;27
83;Volkswagen;6259;Touareg;6385;V10 TDI-PD;27
83;Volkswagen;6259;Touareg;6386;V8;27
83;Volkswagen;6256;Suran;6206;1.6 Comfortline;27
83;Volkswagen;6256;Suran;6207;1.6 Highline;27
83;Volkswagen;6256;Suran;6208;1.6 Trendline;27
83;Volkswagen;6256;Suran;6209;1.9 SDi Confortline;27
83;Volkswagen;6256;Suran;6210;1.9 SDi Hightline;27
83;Volkswagen;6256;Suran;6211;1.9 SDi Tendline;27
83;Volkswagen;6256;Suran;6212;Highline + iMotion;27
83;Volkswagen;6256;Suran;6213;Highline c/cuero;27
83;Volkswagen;6256;Suran;6214;Highline c/cuero + iMotion;27
83;Volkswagen;6256;Suran;6215;Otra Versión;27
83;Volkswagen;6256;Suran;6216;Trendline + iMotion;27
83;Volkswagen;6250;Sharan;5940;1.8 T Comfortline;27
83;Volkswagen;6250;Sharan;5941;1.8 T Trendline;27
83;Volkswagen;6250;Sharan;5942;1.8 T Trendline Triptronic;27
83;Volkswagen;6250;Sharan;5943;1.9 TDi Comfortline;27
83;Volkswagen;6250;Sharan;5944;1.9 TDi Trendline;27
83;Volkswagen;6250;Sharan;5945;1.9 TDi Trendline Tiptronic;27
83;Volkswagen;6250;Sharan;5946;Otra Versión;27
83;Volkswagen;6245;Saveiro;5674;1.6 Comercial;27
83;Volkswagen;6245;Saveiro;5675;1.6 Comercial + PS + AC;27
83;Volkswagen;6245;Saveiro;5676;1.6 Format;27
83;Volkswagen;6245;Saveiro;5677;1.6 Mi;27
83;Volkswagen;6245;Saveiro;5678;1.6 Mi Aa;27
83;Volkswagen;6245;Saveiro;5679;1.6 Mi GNC;27
83;Volkswagen;6245;Saveiro;5680;1.6 Mi GNC Aa;27
83;Volkswagen;6245;Saveiro;5681;1.6L nafta cabina extendida AA+DH Pack;27
83;Volkswagen;6245;Saveiro;5682;1.6L nafta cabina simple AA+DH;27
83;Volkswagen;6245;Saveiro;5683;1.6L nafta cabina simple base;27
83;Volkswagen;6245;Saveiro;5684;1.9 SD;27
83;Volkswagen;6245;Saveiro;5685;1.9 SD Aa;27
83;Volkswagen;6245;Saveiro;5686;1.9 SD Aa Comercial;27
83;Volkswagen;6245;Saveiro;5687;1.9 SD Comercial;27
83;Volkswagen;6245;Saveiro;5688;1.9 SD GL;27
83;Volkswagen;6245;Saveiro;5689;Otra Versión;27
83;Volkswagen;6249;Senda;5735;Diesel;27
83;Volkswagen;6249;Senda;5736;Diesel Confort;27
83;Volkswagen;6249;Senda;5737;Nafta;27
83;Volkswagen;6249;Senda;5738;Nafta Confort;27
83;Volkswagen;6249;Senda;5739;Otra Versión;27
83;Volkswagen;6244;Santana;5666;Trendline;27
83;Volkswagen;6244;Santana;5667;Trendline GNC;27
83;Volkswagen;6244;Santana;5668;Trendline Taxi;27
83;Volkswagen;6244;Santana;5661;Comfortline;27
83;Volkswagen;6244;Santana;5662;Comfortline GNC;27
83;Volkswagen;6244;Santana;5663;Comfortline Taxi;27
83;Volkswagen;6244;Santana;5664;Otra Versión;27
83;Volkswagen;6244;Santana;5654;1.8 CL 4 Puertas;27
83;Volkswagen;6244;Santana;5655;1.8 GL 4 Puertas;27
83;Volkswagen;6244;Santana;5656;1.8 GLS 4 Puertas;27
83;Volkswagen;6244;Santana;5657;2.0 CL 4 Puertas;27
83;Volkswagen;6244;Santana;5658;2.0 GL 4 Puertas;27
83;Volkswagen;6244;Santana;5659;2.0 GLS 4 Puertas;27
83;Volkswagen;6213;Gol;7912;1.8 Trendline;27
83;Volkswagen;6213;Gol;7913;Corssover;27
83;Volkswagen;6213;Gol;7914;G3 sport;27
83;Volkswagen;6213;Gol;7915;G4 1.8;27
83;Volkswagen;6213;Gol;7916;G5 Power 5D;27
83;Volkswagen;6213;Gol;7917;Power 2AB;27
83;Volkswagen;6213;Gol;7918;Power AA 2 AB;27
83;Volkswagen;6213;Gol;7919;Trendline;27
83;Volkswagen;6214;Gol Crossover;7920;Otra Versión;27
83;Volkswagen;6216;Golf;7921;A4 1.6 MT;27
83;Volkswagen;6216;Golf;7922;A4 2.0;27
83;Volkswagen;6204;Cross Fox;7800;Power;27
83;Volkswagen;6190;Bora;7628;1.8 Turbo Sport Line;27
83;Volkswagen;6190;Bora;7629;1.9 Highline;27
83;Volkswagen;6190;Bora;7630;2.0;27
83;Volkswagen;6190;Bora;7631;2.0 Highline;27
83;Volkswagen;6190;Bora;7632;A4 2.0;27
83;Volkswagen;6190;Bora;7633;TDI 1.9 Diesel;27
83;Volkswagen;6186;Amarok;7568;Básica;27
83;Volkswagen;6186;Amarok;7569;Basica Plus;27
83;Volkswagen;6186;Amarok;7570;Highline;27
83;Volkswagen;6186;Amarok;7571;Trendline;27
83;Volkswagen;6189;Beetle;7613;Sport 2.5;27
83;Volkswagen;6226;New Vento;8213;Otra Versión;27
83;Volkswagen;6231;Passat;8274;2.8 Variant Highline Plus;27
83;Volkswagen;6231;Passat;8275;3.2 4 Motion;27
83;Volkswagen;6231;Passat;8276;Gl 2.0 at;27
83;Volkswagen;6234;Polo;8290;1.3;27
83;Volkswagen;6234;Polo;8291;1.4 Servo;27
83;Volkswagen;6234;Polo;8292;New HB Confort;27
83;Volkswagen;6234;Polo;8293;New HB High;27
83;Volkswagen;6234;Polo;8294;New Sedan Confort;27
83;Volkswagen;6234;Polo;8295;New Sedan High;27
83;Volkswagen;6235;Polo Classic;8296;1.6;27
83;Volkswagen;6225;New Beetle;8161;2.5;27
83;Volkswagen;6236;Polo Sedan;7303;Otra Versión;27
83;Volkswagen;6232;Passat Cc;7299;Otra Versión;27
83;Volkswagen;6241;Rabbitt;7317;Otra Versión;27
83;Volkswagen;6239;R32;7315;Otra Versión;27
83;Volkswagen;6215;Gol Station;7149;Otra Versión;27
83;Volkswagen;6217;Golf Gti;7150;Otra Versión;27
83;Volkswagen;6251;Space Fox;7359;Otra Versión;27
83;Volkswagen;6218;Gti;7161;Otra Versión;27
83;Volkswagen;6208;Escarabajo Cabriolet;7113;Otra Versión;27
83;Volkswagen;6187;Amazon;6974;Otra Versión;27
83;Volkswagen;6234;Polo;11185;1.0  16V;27
83;Volkswagen;6234;Polo;11186;1.4  16V;27
83;Volkswagen;6234;Polo;11187;1.6;27
83;Volkswagen;6234;Polo;11188;1.6  Confortline;27
83;Volkswagen;6234;Polo;11189;2.0;27
83;Volkswagen;6235;Polo Classic;11190;1.8;27
83;Volkswagen;6235;Polo Classic;11191;1.8 Luxe;27
83;Volkswagen;6231;Passat;11139;2.0 Highline Full Equipo Sunroof;27
83;Volkswagen;6231;Passat;11140;Variant;27
83;Volkswagen;6230;Parati;11126;1.6 SW;27
83;Volkswagen;6230;Parati;11127;1.8 Hatchback Full;27
83;Volkswagen;6230;Parati;11128;1.8 Sport;27
83;Volkswagen;6230;Parati;11129;1.8 Turbo Triptonic;27
83;Volkswagen;6230;Parati;11130;2.8 V6 Triptonic;27
83;Volkswagen;6230;Parati;11131;Crossover 1.8;27
83;Volkswagen;6230;Parati;11132;Crossover 1.8 5p F.E.;27
83;Volkswagen;6230;Parati;11133;Highline 2.0  Sun Roof;27
83;Volkswagen;6225;New Beetle;10906;1.8 GLX Turbo;27
83;Volkswagen;6225;New Beetle;10907;2.0 GLS;27
83;Volkswagen;6225;New Beetle;10908;2.0 Gls Automatico;27
83;Volkswagen;6225;New Beetle;10909;2.0 Gls Mecanico Full;27
83;Volkswagen;6225;New Beetle;10910;Advance;27
83;Volkswagen;6225;New Beetle;10911;Cabrio 2.5;27
83;Volkswagen;6225;New Beetle;10912;Cabrio 2.5 Mecanico;27
83;Volkswagen;6225;New Beetle;10913;Cabrio 2.5 Tiptronic;27
83;Volkswagen;6225;New Beetle;10914;Luxury;27
83;Volkswagen;6225;New Beetle;10915;Sport 2.5;27
83;Volkswagen;6225;New Beetle;10916;Sport 2.5 2;27
83;Volkswagen;6225;New Beetle;10917;Sport 2.5 Triptonic;27
83;Volkswagen;6225;New Beetle;10918;Sports 2.5 2 Puertas;27
83;Volkswagen;6219;Jetta;10493;1.8 Sport Turbo;27
83;Volkswagen;6219;Jetta;10494;1.8 Turbo;27
83;Volkswagen;6219;Jetta;10495;1.9 TDI;27
83;Volkswagen;6219;Jetta;10496;2.0  Trendline;27
83;Volkswagen;6219;Jetta;10497;2.0 Confort;27
83;Volkswagen;6219;Jetta;10498;2.0 Confortline;27
83;Volkswagen;6219;Jetta;10499;2.0 GL;27
83;Volkswagen;6219;Jetta;10500;2.0 GLS;27
83;Volkswagen;6219;Jetta;10501;2.8 Highline VR6 Triptonic;27
83;Volkswagen;6219;Jetta;10502;Clasico;27
83;Volkswagen;6219;Jetta;10503;Confortline 1.8T;27
83;Volkswagen;6219;Jetta;10504;Confortline 1.8t Mecanico;27
83;Volkswagen;6219;Jetta;10505;Confortline 1.8t Tiptronic;27
83;Volkswagen;6219;Jetta;10506;Confortline 1.9 Tdi;27
83;Volkswagen;6219;Jetta;10507;Europa 2.0;27
83;Volkswagen;6219;Jetta;10508;Europa 2.0 Full Equipo;27
83;Volkswagen;6219;Jetta;10509;New Comfortline 1.8 T F.E.;27
83;Volkswagen;6219;Jetta;10510;New Europa 2.0;27
83;Volkswagen;6219;Jetta;10511;New Trendline 2.0 F.E;27
83;Volkswagen;6219;Jetta;10512;Nf;27
83;Volkswagen;6219;Jetta;10513;Trendline 2.0  Sun Roof;27
83;Volkswagen;6219;Jetta;10514;Trendline 2.0 Automatico;27
83;Volkswagen;6219;Jetta;10515;Trendline 2.0 Mecanico;27
83;Volkswagen;6219;Jetta;10516;Trendline 2.0 Tiptronic Sun Roof;27
83;Volkswagen;6219;Jetta;10517;Trendline 2.0 Triptonic;27
83;Volkswagen;6204;Cross Fox;9911;1.6;27
83;Volkswagen;6204;Cross Fox;9912;1.6 5P Full;27
83;Volkswagen;6201;Corrado;9860;1.8;27
83;Volkswagen;6201;Corrado;9861;2.0 16V;27
83;Volkswagen;6201;Corrado;9862;2.9 VR6;27
83;Volkswagen;6201;Corrado;9863;Club;27
83;Volkswagen;6207;Escarabajo;10062;1.2;27
83;Volkswagen;6207;Escarabajo;10063;1.3;27
83;Volkswagen;6207;Escarabajo;10064;1.6;27
83;Volkswagen;6210;Fastback;10162;1.6;27
83;Volkswagen;6213;Gol;10280;1.0 16V;27
83;Volkswagen;6213;Gol;10281;1.0 16V  D.H;27
83;Volkswagen;6213;Gol;10282;1.0 Plus;27
83;Volkswagen;6213;Gol;10283;1.6;27
83;Volkswagen;6213;Gol;10284;1.6 CL;27
83;Volkswagen;6213;Gol;10285;1.6 GL 16V;27
83;Volkswagen;6213;Gol;10286;1.8;27
83;Volkswagen;6213;Gol;10287;1.8  2°Serie;27
83;Volkswagen;6213;Gol;10288;1.8 Plus;27
83;Volkswagen;6213;Gol;10289;1.8 Sport;27
83;Volkswagen;6213;Gol;10290;2.0 GLS;27
83;Volkswagen;6213;Gol;10291;CL;27
83;Volkswagen;6213;Gol;10292;CLD;27
83;Volkswagen;6213;Gol;10293;Confortline 1.6;27
83;Volkswagen;6213;Gol;10294;Confortline 1.6 Power;27
83;Volkswagen;6213;Gol;10295;Confortline 1.6 Sedán;27
83;Volkswagen;6213;Gol;10296;Confortline 1.8;27
83;Volkswagen;6213;Gol;10297;Confortline 1.8 Hatchback Mecánico;27
83;Volkswagen;6213;Gol;10298;Country;27
83;Volkswagen;6213;Gol;10299;Country SD;27
83;Volkswagen;6213;Gol;10300;GL;27
83;Volkswagen;6213;Gol;10301;GLD;27
83;Volkswagen;6213;Gol;10302;GLi;27
83;Volkswagen;6213;Gol;10303;Mi Dublin;27
83;Volkswagen;6213;Gol;10304;Power;27
83;Volkswagen;6213;Gol;10305;Power 1.8  D.H;27
83;Volkswagen;6213;Gol;10306;SD Comfortline;27
83;Volkswagen;6213;Gol;10307;SD Dublin;27
83;Volkswagen;6213;Gol;10308;SD Format;27
83;Volkswagen;6216;Golf;10309;1.6;27
83;Volkswagen;6216;Golf;10310;1.8;27
83;Volkswagen;6216;Golf;10311;1.8 GL;27
83;Volkswagen;6216;Golf;10312;1.8 GLX;27
83;Volkswagen;6216;Golf;10313;1.8 GTI Turbo;27
83;Volkswagen;6216;Golf;10314;1.8 GTI Turbo  150 HP;27
83;Volkswagen;6216;Golf;10315;1.8 Manhatan;27
83;Volkswagen;6216;Golf;10316;2.0;27
83;Volkswagen;6216;Golf;10317;2.0 Confortline;27
83;Volkswagen;6216;Golf;10318;2.0 GTI  Sun Roff Triptonic;27
83;Volkswagen;6216;Golf;10319;2.0 Gti Full Equipo;27
83;Volkswagen;6216;Golf;10320;2.0 GTI Sun Roof;27
83;Volkswagen;6216;Golf;10321;2.0 Variant;27
83;Volkswagen;6216;Golf;10322;Cabrio;27
83;Volkswagen;6216;Golf;10323;GL;27
83;Volkswagen;6216;Golf;10324;GLX;27
83;Volkswagen;6216;Golf;10325;GTD;27
83;Volkswagen;6216;Golf;10326;GTi;27
83;Volkswagen;6216;Golf;10327;GTI 2.0 T F.E.;27
83;Volkswagen;6216;Golf;10328;GTI 2.0 T F.E. Tiptronic;27
83;Volkswagen;6216;Golf;10329;Variant;27
83;Volkswagen;6216;Golf;10330;Variant TDi;27
83;Volkswagen;6211;Fox;10239;1.6;27
83;Volkswagen;6211;Fox;10241;Trendline;27
83;Volkswagen;6186;Amarok;9349;Comfortline;27
83;Volkswagen;6190;Bora;9449;2.5 Active;27
83;Volkswagen;6190;Bora;9450;2.5 Active Tiptronic;27
83;Volkswagen;6190;Bora;9451;2.5 Exclusive;27
83;Volkswagen;6190;Bora;9452;2.5 Prestige;27
83;Volkswagen;6190;Bora;9453;2.5 Style;27
83;Volkswagen;6190;Bora;9454;2.5 Style Tiptronic;27
83;Volkswagen;6190;Bora;9455;Exclusive 2.5 Tiptronic;27
83;Volkswagen;6190;Bora;9456;GLI 2.0 Turbo Tiptronic;27
83;Volkswagen;6190;Bora;9457;Prestige 2.5 Tiptronic;27
83;Volkswagen;6190;Bora;9458;Sport 2.5;27
83;Volkswagen;6190;Bora;9459;Style Active 2.5 Mecanico;27
83;Volkswagen;6190;Bora;9460;Style Active 2.5 Tiptronic;27
83;Volkswagen;6190;Bora;9461;Variant 2.5;27
83;Volkswagen;6190;Bora;9462;Variant 2.5 Sun Roof;27
83;Volkswagen;6195;Caddy;9563;1.4;27
83;Volkswagen;6195;Caddy;9564;1.6;27
83;Volkswagen;6195;Caddy;9565;1.9;27
83;Volkswagen;6237;Puma;8761;Otra Versión;27
83;Volkswagen;6200;Combi;8813;Otra Versión;27
83;Volkswagen;6201;Corrado;8814;Otra Versión;27
83;Volkswagen;6245;Saveiro;8376;1.8 Full;27
83;Volkswagen;6245;Saveiro;8377;Comfort;27
83;Volkswagen;6245;Saveiro;8378;Power;27
83;Volkswagen;6257;Tiguan;8481;2.0 AT 4Motion;27
83;Volkswagen;6257;Tiguan;8482;2.0 MT 4Motion;27
83;Volkswagen;6259;Touareg;8483;3.0 V6 TDI;27
83;Volkswagen;6259;Touareg;8484;4.2 V8 FSI;27
83;Volkswagen;6265;Vento;8508;1.8 GL;27
83;Volkswagen;6265;Vento;8509;2.0 GLX T/A;27
83;Volkswagen;6265;Vento;8510;Prestige;27
83;Volkswagen;6265;Vento;8511;Style;27
83;Volkswagen;6191;Brasilia;8615;Otra Versión;27
83;Volkswagen;6192;Buggy;8619;Otra Versión;27
84;Volvo;6312;V50;8504;T 5;27
84;Volvo;6312;V50;8505;T 5 AWD;27
84;Volvo;6318;X30;8543;Otra Versión;27
84;Volvo;6321;XC 70;8552;2.5t Cross Country;27
84;Volvo;6321;XC 70;8553;3.2;27
84;Volvo;6321;XC 70;8554;D 5;27
84;Volvo;6322;XC 90;8555;3.2;27
84;Volvo;6322;XC 90;8556;D 5;27
84;Volvo;6322;XC 90;8557;V 8;27
84;Volvo;6306;S40;8361;2.4 140 AT;27
84;Volvo;6307;S60;8362;2.0 T;27
84;Volvo;6307;S60;8363;2.5 T;27
84;Volvo;6309;S80;8364;3.2;27
84;Volvo;6309;S80;8365;D 5;27
84;Volvo;6309;S80;8366;V 8;27
84;Volvo;6305;PV-544;8307;Otra Versión;27
84;Volvo;6272;340;8808;Otra Versión;27
84;Volvo;6269;244;8941;2.3 GLT;27
84;Volvo;6269;244;8942;2.4 GLD;27
84;Volvo;6269;244;8943;GL;27
84;Volvo;6269;244;8944;GLE;27
84;Volvo;6269;244;8945;Otra Versión;27
84;Volvo;6271;264;8946;GLS;27
84;Volvo;6271;264;8947;Otra Versión;27
84;Volvo;6288;C30;9529;1.8 Mecanico;27
84;Volvo;6288;C30;9530;2.4;27
84;Volvo;6288;C30;9531;2.4 Automatico;27
84;Volvo;6288;C30;9532;2.4 Mecanico;27
84;Volvo;6288;C30;9533;T5 Automatico;27
84;Volvo;6288;C30;9534;T5 Mecanico;27
84;Volvo;6289;C70;9555;2.3 Cabrio;27
84;Volvo;6289;C70;9556;2.3 Cabrio Turbo Geartronic;27
84;Volvo;6289;C70;9557;2.3 Coupe;27
84;Volvo;6289;C70;9558;2.3 Turbo;27
84;Volvo;6289;C70;9559;2.4;27
84;Volvo;6289;C70;9560;T5 Mecanico;27
84;Volvo;6273;460;9089;SE;27
84;Volvo;6273;460;9090;Turbo;27
84;Volvo;6275;480;9102;Otra Versión;27
84;Volvo;6275;480;9103;SE;27
84;Volvo;6276;740;9155;GLE;27
84;Volvo;6279;850;9158;GLE;27
84;Volvo;6279;850;9159;Turbo;27
